frame_idx,frame_name,x_px,y_px
1040,frame_001040.jpg,440,371
1042,frame_001042.jpg,440,371
1042,frame_001042.jpg,442,372
1042,frame_001042.jpg,443,372
1043,frame_001043.jpg,443,372
1044,frame_001044.jpg,442,369
1044,frame_001044.jpg,439,368
1046,frame_001046.jpg,436,365
1047,frame_001047.jpg,434,364
1048,frame_001048.jpg,436,368
1050,frame_001050.jpg,439,374
1051,frame_001051.jpg,439,378
1051,frame_001051.jpg,438,377
1052,frame_001052.jpg,436,373
1053,frame_001053.jpg,436,367
1055,frame_001055.jpg,435,362
1056,frame_001056.jpg,433,357
1057,frame_001057.jpg,431,355
1057,frame_001057.jpg,420,349
1059,frame_001059.jpg,388,349
1060,frame_001060.jpg,388,348
1061,frame_001061.jpg,391,356
1061,frame_001061.jpg,394,368
1063,frame_001063.jpg,395,377
1064,frame_001064.jpg,394,384
1065,frame_001065.jpg,394,384
1066,frame_001066.jpg,392,382
1066,frame_001066.jpg,392,383
1068,frame_001068.jpg,391,383
1069,frame_001069.jpg,393,383
1070,frame_001070.jpg,393,383
1072,frame_001072.jpg,392,382
1072,frame_001072.jpg,392,379
1072,frame_001072.jpg,391,380
1073,frame_001073.jpg,391,380
1074,frame_001074.jpg,393,381
1076,frame_001076.jpg,393,380
1077,frame_001077.jpg,392,377
1077,frame_001077.jpg,393,375
1078,frame_001078.jpg,394,373
1080,frame_001080.jpg,394,374
1080,frame_001080.jpg,397,376
1081,frame_001081.jpg,396,375
1082,frame_001082.jpg,396,376
1083,frame_001083.jpg,396,378
1085,frame_001085.jpg,398,381
1085,frame_001085.jpg,455,391
1086,frame_001086.jpg,456,396
1087,frame_001087.jpg,456,398
1089,frame_001089.jpg,456,399
1090,frame_001090.jpg,456,403
1091,frame_001091.jpg,456,407
1091,frame_001091.jpg,456,409
1093,frame_001093.jpg,457,410
1094,frame_001094.jpg,457,411
1095,frame_001095.jpg,458,412
1095,frame_001095.jpg,457,415
1096,frame_001096.jpg,458,419
1098,frame_001098.jpg,459,422
1099,frame_001099.jpg,459,422
1099,frame_001099.jpg,458,423
1113,frame_001113.jpg,408,415
1115,frame_001115.jpg,406,412
1116,frame_001116.jpg,405,410
1116,frame_001116.jpg,404,409
1117,frame_001117.jpg,403,407
1117,frame_001117.jpg,402,405
1119,frame_001119.jpg,403,404
1120,frame_001120.jpg,403,403
1121,frame_001121.jpg,400,402
1123,frame_001123.jpg,369,394
1124,frame_001124.jpg,370,389
1124,frame_001124.jpg,369,386
1125,frame_001125.jpg,370,387
1126,frame_001126.jpg,372,387
1128,frame_001128.jpg,375,394
1129,frame_001129.jpg,373,395
1130,frame_001130.jpg,375,398
1130,frame_001130.jpg,376,398
1132,frame_001132.jpg,375,397
1132,frame_001132.jpg,375,397
1133,frame_001133.jpg,374,395
1134,frame_001134.jpg,374,394
1134,frame_001134.jpg,372,393
1136,frame_001136.jpg,372,392
1137,frame_001137.jpg,373,392
1138,frame_001138.jpg,373,392
1138,frame_001138.jpg,374,392
1140,frame_001140.jpg,374,392
1141,frame_001141.jpg,375,391
1142,frame_001142.jpg,375,393
1143,frame_001143.jpg,374,394
1143,frame_001143.jpg,374,394
1145,frame_001145.jpg,375,397
1146,frame_001146.jpg,374,398
1147,frame_001147.jpg,373,399
1149,frame_001149.jpg,372,400
1149,frame_001149.jpg,372,399
1150,frame_001150.jpg,373,398
1151,frame_001151.jpg,373,398
1153,frame_001153.jpg,374,399
1154,frame_001154.jpg,373,403
1155,frame_001155.jpg,371,406
1155,frame_001155.jpg,390,412
1155,frame_001155.jpg,413,419
1156,frame_001156.jpg,414,420
1158,frame_001158.jpg,416,420
1159,frame_001159.jpg,417,420
1160,frame_001160.jpg,417,420
1162,frame_001162.jpg,416,418
1162,frame_001162.jpg,415,417
1162,frame_001162.jpg,413,418
1163,frame_001163.jpg,413,416
1164,frame_001164.jpg,413,417
1166,frame_001166.jpg,414,417
1167,frame_001167.jpg,416,415
1167,frame_001167.jpg,416,416
1168,frame_001168.jpg,416,417
1170,frame_001170.jpg,417,416
1171,frame_001171.jpg,404,418
1172,frame_001172.jpg,304,426
1172,frame_001172.jpg,303,425
1173,frame_001173.jpg,304,425
1175,frame_001175.jpg,304,425
1176,frame_001176.jpg,305,426
1176,frame_001176.jpg,305,424
1177,frame_001177.jpg,306,424
1179,frame_001179.jpg,307,424
1180,frame_001180.jpg,306,424
1181,frame_001181.jpg,417,437
1181,frame_001181.jpg,424,442
1183,frame_001183.jpg,424,442
1184,frame_001184.jpg,425,443
1185,frame_001185.jpg,426,441
1186,frame_001186.jpg,426,439
1186,frame_001186.jpg,426,436
1188,frame_001188.jpg,425,436
1189,frame_001189.jpg,425,435
1190,frame_001190.jpg,428,436
1192,frame_001192.jpg,431,438
1192,frame_001192.jpg,432,440
1192,frame_001192.jpg,430,440
1193,frame_001193.jpg,427,439
1194,frame_001194.jpg,422,438
1194,frame_001194.jpg,419,438
1196,frame_001196.jpg,418,442
1197,frame_001197.jpg,421,443
1198,frame_001198.jpg,426,443
1200,frame_001200.jpg,432,442
1200,frame_001200.jpg,435,443
1201,frame_001201.jpg,434,449
1202,frame_001202.jpg,429,450
1203,frame_001203.jpg,424,448
1205,frame_001205.jpg,419,445
1206,frame_001206.jpg,417,445
1215,frame_001215.jpg,0,446
1216,frame_001216.jpg,14,445
1218,frame_001218.jpg,26,450
1219,frame_001219.jpg,31,450
1220,frame_001220.jpg,50,449
1222,frame_001222.jpg,337,447
1222,frame_001222.jpg,502,431
1222,frame_001222.jpg,494,427
1223,frame_001223.jpg,490,423
1224,frame_001224.jpg,488,419
1224,frame_001224.jpg,486,418
1226,frame_001226.jpg,484,419
1227,frame_001227.jpg,484,420
1228,frame_001228.jpg,479,420
1230,frame_001230.jpg,465,415
1241,frame_001241.jpg,890,312
1243,frame_001243.jpg,884,313
1244,frame_001244.jpg,879,312
1245,frame_001245.jpg,878,313
1245,frame_001245.jpg,878,312
1246,frame_001246.jpg,868,308
1248,frame_001248.jpg,573,405
1249,frame_001249.jpg,354,429
1249,frame_001249.jpg,351,426
1250,frame_001250.jpg,356,424
1252,frame_001252.jpg,360,424
1252,frame_001252.jpg,363,426
1253,frame_001253.jpg,368,427
1253,frame_001253.jpg,371,428
1254,frame_001254.jpg,374,426
1273,frame_001273.jpg,322,380
1274,frame_001274.jpg,325,377
1275,frame_001275.jpg,329,372
1275,frame_001275.jpg,333,367
1276,frame_001276.jpg,337,362
1278,frame_001278.jpg,341,359
1279,frame_001279.jpg,345,356
1279,frame_001279.jpg,348,354
1280,frame_001280.jpg,350,353
1282,frame_001282.jpg,352,354
1282,frame_001282.jpg,430,355
1283,frame_001283.jpg,440,355
1283,frame_001283.jpg,442,354
1284,frame_001284.jpg,444,354
1286,frame_001286.jpg,447,351
1286,frame_001286.jpg,448,349
1287,frame_001287.jpg,449,343
1288,frame_001288.jpg,448,339
1290,frame_001290.jpg,447,336
1291,frame_001291.jpg,446,333
1292,frame_001292.jpg,444,330
1292,frame_001292.jpg,445,327
1293,frame_001293.jpg,444,325
1295,frame_001295.jpg,445,324
1296,frame_001296.jpg,446,324
1297,frame_001297.jpg,445,322
1297,frame_001297.jpg,446,322
1299,frame_001299.jpg,446,322
1300,frame_001300.jpg,445,324
1301,frame_001301.jpg,445,327
1303,frame_001303.jpg,446,329
1304,frame_001304.jpg,447,332
1304,frame_001304.jpg,448,338
1305,frame_001305.jpg,392,350
1305,frame_001305.jpg,313,363
1306,frame_001306.jpg,317,363
1308,frame_001308.jpg,318,362
1309,frame_001309.jpg,320,361
1310,frame_001310.jpg,322,355
1312,frame_001312.jpg,324,350
1312,frame_001312.jpg,324,349
1312,frame_001312.jpg,426,356
1313,frame_001313.jpg,440,355
1314,frame_001314.jpg,439,353
1316,frame_001316.jpg,436,349
1317,frame_001317.jpg,436,345
1317,frame_001317.jpg,436,346
1318,frame_001318.jpg,435,345
1320,frame_001320.jpg,435,349
1321,frame_001321.jpg,434,349
1321,frame_001321.jpg,434,349
1322,frame_001322.jpg,434,349
1323,frame_001323.jpg,434,349
1323,frame_001323.jpg,434,348
1325,frame_001325.jpg,436,346
1326,frame_001326.jpg,437,347
1327,frame_001327.jpg,440,347
1329,frame_001329.jpg,442,346
1330,frame_001330.jpg,443,346
1331,frame_001331.jpg,444,346
1331,frame_001331.jpg,368,355
1333,frame_001333.jpg,296,366
1334,frame_001334.jpg,297,366
1335,frame_001335.jpg,297,365
1347,frame_001347.jpg,0,456
1348,frame_001348.jpg,0,447
1350,frame_001350.jpg,0,439
1363,frame_001363.jpg,527,408
1364,frame_001364.jpg,523,409
1365,frame_001365.jpg,518,406
1365,frame_001365.jpg,514,397
1366,frame_001366.jpg,512,386
1368,frame_001368.jpg,512,373
1369,frame_001369.jpg,513,359
1370,frame_001370.jpg,513,345
1372,frame_001372.jpg,510,334
1372,frame_001372.jpg,448,325
1372,frame_001372.jpg,442,322
1373,frame_001373.jpg,440,322
1374,frame_001374.jpg,438,324
1376,frame_001376.jpg,436,327
1377,frame_001377.jpg,434,332
1378,frame_001378.jpg,432,333
1378,frame_001378.jpg,432,334
1380,frame_001380.jpg,432,334
1380,frame_001380.jpg,480,339
1381,frame_001381.jpg,491,334
1382,frame_001382.jpg,493,334
1383,frame_001383.jpg,494,332
1385,frame_001385.jpg,496,330
1385,frame_001385.jpg,499,326
1386,frame_001386.jpg,500,326
1387,frame_001387.jpg,500,326
1389,frame_001389.jpg,501,327
1390,frame_001390.jpg,502,330
1390,frame_001390.jpg,503,332
1391,frame_001391.jpg,501,330
1393,frame_001393.jpg,501,329
1394,frame_001394.jpg,498,328
1395,frame_001395.jpg,463,329
1395,frame_001395.jpg,462,330
1396,frame_001396.jpg,458,328
1398,frame_001398.jpg,454,324
1399,frame_001399.jpg,451,322
1399,frame_001399.jpg,449,320
1400,frame_001400.jpg,449,319
1412,frame_001412.jpg,437,314
1413,frame_001413.jpg,439,318
1415,frame_001415.jpg,439,321
1416,frame_001416.jpg,437,323
1416,frame_001416.jpg,436,326
1417,frame_001417.jpg,433,328
1419,frame_001419.jpg,430,330
1419,frame_001419.jpg,428,331
1420,frame_001420.jpg,428,334
1421,frame_001421.jpg,427,334
1423,frame_001423.jpg,428,334
1424,frame_001424.jpg,430,332
1425,frame_001425.jpg,433,330
1425,frame_001425.jpg,437,330
1426,frame_001426.jpg,443,329
1428,frame_001428.jpg,447,327
1429,frame_001429.jpg,450,325
1429,frame_001429.jpg,417,334
1430,frame_001430.jpg,278,361
1432,frame_001432.jpg,280,362
1432,frame_001432.jpg,280,361
1433,frame_001433.jpg,277,359
1433,frame_001433.jpg,275,356
1434,frame_001434.jpg,272,355
1436,frame_001436.jpg,272,356
1437,frame_001437.jpg,90,442
1437,frame_001437.jpg,0,516
1438,frame_001438.jpg,0,542
1440,frame_001440.jpg,0,533
1441,frame_001441.jpg,0,519
1442,frame_001442.jpg,0,517
1442,frame_001442.jpg,0,509
1454,frame_001454.jpg,521,388
1455,frame_001455.jpg,518,389
1455,frame_001455.jpg,517,388
1456,frame_001456.jpg,518,383
1456,frame_001456.jpg,518,376
1458,frame_001458.jpg,517,367
1459,frame_001459.jpg,515,360
1460,frame_001460.jpg,511,356
1462,frame_001462.jpg,505,355
1462,frame_001462.jpg,497,355
1463,frame_001463.jpg,492,352
1463,frame_001463.jpg,489,352
1464,frame_001464.jpg,490,351
1466,frame_001466.jpg,489,352
1467,frame_001467.jpg,492,375
1468,frame_001468.jpg,500,662
1470,frame_001470.jpg,514,705
1470,frame_001470.jpg,516,702
1471,frame_001471.jpg,518,701
1483,frame_001483.jpg,420,316
1484,frame_001484.jpg,419,310
1484,frame_001484.jpg,420,304
1485,frame_001485.jpg,421,303
1486,frame_001486.jpg,425,306
1502,frame_001502.jpg,464,348
1503,frame_001503.jpg,464,346
1505,frame_001505.jpg,462,344
1506,frame_001506.jpg,460,342
1507,frame_001507.jpg,459,341
1509,frame_001509.jpg,460,341
1509,frame_001509.jpg,459,340
1510,frame_001510.jpg,460,340
1511,frame_001511.jpg,461,342
1513,frame_001513.jpg,461,342
1513,frame_001513.jpg,462,344
1514,frame_001514.jpg,463,344
1515,frame_001515.jpg,462,345
1516,frame_001516.jpg,461,348
1516,frame_001516.jpg,462,349
1518,frame_001518.jpg,461,352
1519,frame_001519.jpg,460,356
1520,frame_001520.jpg,459,358
1522,frame_001522.jpg,424,368
1522,frame_001522.jpg,413,376
1522,frame_001522.jpg,412,378
1523,frame_001523.jpg,411,379
1524,frame_001524.jpg,409,378
1526,frame_001526.jpg,406,377
1527,frame_001527.jpg,406,376
1541,frame_001541.jpg,524,489
1541,frame_001541.jpg,526,494
1543,frame_001543.jpg,528,497
1544,frame_001544.jpg,530,502
1545,frame_001545.jpg,531,507
1546,frame_001546.jpg,532,512
1546,frame_001546.jpg,531,509
1548,frame_001548.jpg,526,503
1549,frame_001549.jpg,524,494
1550,frame_001550.jpg,521,485
1550,frame_001550.jpg,521,481
1552,frame_001552.jpg,519,476
1552,frame_001552.jpg,601,473
1553,frame_001553.jpg,605,467
1554,frame_001554.jpg,604,467
1554,frame_001554.jpg,604,467
1556,frame_001556.jpg,605,470
1557,frame_001557.jpg,606,472
1558,frame_001558.jpg,607,473
1560,frame_001560.jpg,605,470
1561,frame_001561.jpg,603,467
1561,frame_001561.jpg,601,466
1562,frame_001562.jpg,599,463
1563,frame_001563.jpg,596,462
1565,frame_001565.jpg,584,460
1566,frame_001566.jpg,485,452
1566,frame_001566.jpg,487,450
1567,frame_001567.jpg,489,446
1569,frame_001569.jpg,492,442
1569,frame_001569.jpg,493,441
1570,frame_001570.jpg,494,439
1571,frame_001571.jpg,494,439
1573,frame_001573.jpg,492,441
1574,frame_001574.jpg,491,442
1575,frame_001575.jpg,483,447
1575,frame_001575.jpg,585,429
1576,frame_001576.jpg,812,400
1578,frame_001578.jpg,927,403
1579,frame_001579.jpg,856,414
1580,frame_001580.jpg,810,424
1580,frame_001580.jpg,774,425
1582,frame_001582.jpg,754,425
1582,frame_001582.jpg,741,422
1593,frame_001593.jpg,365,486
1593,frame_001593.jpg,372,479
1595,frame_001595.jpg,379,478
1596,frame_001596.jpg,385,478
1597,frame_001597.jpg,386,479
1599,frame_001599.jpg,342,467
1599,frame_001599.jpg,350,463
1600,frame_001600.jpg,356,459
1601,frame_001601.jpg,362,455
1603,frame_001603.jpg,368,455
1604,frame_001604.jpg,372,453
1605,frame_001605.jpg,377,453
1605,frame_001605.jpg,383,453
1606,frame_001606.jpg,386,451
1606,frame_001606.jpg,393,448
1609,frame_001609.jpg,398,446
1609,frame_001609.jpg,380,446
1610,frame_001610.jpg,382,446
1612,frame_001612.jpg,386,444
1612,frame_001612.jpg,389,440
1613,frame_001613.jpg,396,437
1613,frame_001613.jpg,525,483
1614,frame_001614.jpg,529,480
1616,frame_001616.jpg,532,475
1617,frame_001617.jpg,533,474
1618,frame_001618.jpg,536,471
1620,frame_001620.jpg,537,472
1620,frame_001620.jpg,539,470
1621,frame_001621.jpg,541,467
1622,frame_001622.jpg,542,467
1623,frame_001623.jpg,544,468
1625,frame_001625.jpg,548,467
1625,frame_001625.jpg,553,470
1626,frame_001626.jpg,556,472
1627,frame_001627.jpg,559,472
1629,frame_001629.jpg,561,470
1629,frame_001629.jpg,561,470
1630,frame_001630.jpg,521,457
1631,frame_001631.jpg,405,417
1633,frame_001633.jpg,408,413
1634,frame_001634.jpg,411,408
1634,frame_001634.jpg,413,406
1635,frame_001635.jpg,415,405
1636,frame_001636.jpg,418,404
1638,frame_001638.jpg,420,408
1639,frame_001639.jpg,425,410
1639,frame_001639.jpg,429,409
1640,frame_001640.jpg,451,407
1642,frame_001642.jpg,471,403
1642,frame_001642.jpg,475,402
1643,frame_001643.jpg,478,403
1643,frame_001643.jpg,480,407
1644,frame_001644.jpg,483,415
1646,frame_001646.jpg,484,423
1647,frame_001647.jpg,484,428
1648,frame_001648.jpg,487,431
1648,frame_001648.jpg,489,430
1650,frame_001650.jpg,515,431
1651,frame_001651.jpg,712,464
1652,frame_001652.jpg,731,461
1652,frame_001652.jpg,731,460
1653,frame_001653.jpg,729,458
1655,frame_001655.jpg,729,459
1656,frame_001656.jpg,730,458
1657,frame_001657.jpg,736,460
1659,frame_001659.jpg,738,460
1669,frame_001669.jpg,485,425
1670,frame_001670.jpg,486,424
1672,frame_001672.jpg,498,386
1672,frame_001672.jpg,500,364
1672,frame_001672.jpg,499,364
1673,frame_001673.jpg,501,362
1674,frame_001674.jpg,500,360
1676,frame_001676.jpg,499,360
1677,frame_001677.jpg,498,358
1677,frame_001677.jpg,530,457
1678,frame_001678.jpg,533,462
1680,frame_001680.jpg,535,461
1681,frame_001681.jpg,538,464
1681,frame_001681.jpg,543,467
1682,frame_001682.jpg,546,470
1683,frame_001683.jpg,557,474
1685,frame_001685.jpg,745,514
1686,frame_001686.jpg,807,532
1686,frame_001686.jpg,804,527
1687,frame_001687.jpg,803,525
1689,frame_001689.jpg,803,526
1690,frame_001690.jpg,803,526
1691,frame_001691.jpg,804,528
1691,frame_001691.jpg,805,532
1693,frame_001693.jpg,810,535
1694,frame_001694.jpg,813,535
1695,frame_001695.jpg,816,534
1696,frame_001696.jpg,821,534
1696,frame_001696.jpg,827,536
1698,frame_001698.jpg,834,542
1707,frame_001707.jpg,413,473
1708,frame_001708.jpg,417,466
1710,frame_001710.jpg,420,462
1710,frame_001710.jpg,421,455
1711,frame_001711.jpg,418,451
1712,frame_001712.jpg,285,450
1713,frame_001713.jpg,282,441
1715,frame_001715.jpg,281,438
1716,frame_001716.jpg,282,435
1716,frame_001716.jpg,282,433
1717,frame_001717.jpg,282,431
1719,frame_001719.jpg,283,432
1751,frame_001751.jpg,416,454
1753,frame_001753.jpg,417,454
1754,frame_001754.jpg,418,454
1755,frame_001755.jpg,419,454
1755,frame_001755.jpg,419,454
1756,frame_001756.jpg,418,453
1756,frame_001756.jpg,416,453
1758,frame_001758.jpg,412,466
1759,frame_001759.jpg,407,495
1760,frame_001760.jpg,401,517
1762,frame_001762.jpg,395,516
1762,frame_001762.jpg,390,501
1763,frame_001763.jpg,386,487
1763,frame_001763.jpg,382,482
1764,frame_001764.jpg,382,483
1766,frame_001766.jpg,383,484
1767,frame_001767.jpg,438,507
1768,frame_001768.jpg,444,509
1768,frame_001768.jpg,448,502
1770,frame_001770.jpg,451,495
1771,frame_001771.jpg,451,488
1772,frame_001772.jpg,453,481
1773,frame_001773.jpg,456,478
1773,frame_001773.jpg,457,471
1775,frame_001775.jpg,461,469
1775,frame_001775.jpg,397,451
1777,frame_001777.jpg,280,403
1777,frame_001777.jpg,288,400
1779,frame_001779.jpg,293,397
1780,frame_001780.jpg,297,389
1781,frame_001781.jpg,300,383
1783,frame_001783.jpg,302,380
1784,frame_001784.jpg,305,374
1784,frame_001784.jpg,305,370
1785,frame_001785.jpg,307,367
1786,frame_001786.jpg,308,362
1788,frame_001788.jpg,318,357
1788,frame_001788.jpg,512,379
1789,frame_001789.jpg,538,375
1790,frame_001790.jpg,536,367
1792,frame_001792.jpg,536,363
1792,frame_001792.jpg,533,357
1793,frame_001793.jpg,532,351
1793,frame_001793.jpg,530,344
1793,frame_001793.jpg,531,339
1796,frame_001796.jpg,530,331
1796,frame_001796.jpg,529,321
1797,frame_001797.jpg,488,315
1798,frame_001798.jpg,479,306
1800,frame_001800.jpg,473,298
1801,frame_001801.jpg,465,295
1802,frame_001802.jpg,459,296
1802,frame_001802.jpg,471,303
1803,frame_001803.jpg,692,263
1805,frame_001805.jpg,748,216
1806,frame_001806.jpg,736,231
1807,frame_001807.jpg,729,243
1809,frame_001809.jpg,722,258
1809,frame_001809.jpg,717,273
1810,frame_001810.jpg,711,289
1811,frame_001811.jpg,705,303
1813,frame_001813.jpg,699,313
1813,frame_001813.jpg,695,316
1814,frame_001814.jpg,694,315
1815,frame_001815.jpg,698,308
1816,frame_001816.jpg,700,299
1818,frame_001818.jpg,533,335
1819,frame_001819.jpg,310,345
1819,frame_001819.jpg,256,340
1820,frame_001820.jpg,266,340
1822,frame_001822.jpg,273,340
1823,frame_001823.jpg,282,339
1824,frame_001824.jpg,289,342
1824,frame_001824.jpg,297,343
1826,frame_001826.jpg,301,344
1827,frame_001827.jpg,303,343
1828,frame_001828.jpg,306,342
1830,frame_001830.jpg,306,341
1830,frame_001830.jpg,307,343
1831,frame_001831.jpg,307,343
1832,frame_001832.jpg,306,347
1832,frame_001832.jpg,341,361
1833,frame_001833.jpg,511,396
1835,frame_001835.jpg,504,398
1836,frame_001836.jpg,500,401
1837,frame_001837.jpg,496,403
1839,frame_001839.jpg,492,402
1839,frame_001839.jpg,491,401
1840,frame_001840.jpg,491,401
1841,frame_001841.jpg,492,394
1843,frame_001843.jpg,495,391
1844,frame_001844.jpg,497,387
1844,frame_001844.jpg,498,384
1845,frame_001845.jpg,500,383
1846,frame_001846.jpg,501,383
1848,frame_001848.jpg,503,383
1848,frame_001848.jpg,506,383
1849,frame_001849.jpg,510,382
1850,frame_001850.jpg,485,378
1852,frame_001852.jpg,258,355
1852,frame_001852.jpg,200,348
1852,frame_001852.jpg,219,353
1853,frame_001853.jpg,225,355
1854,frame_001854.jpg,227,359
1856,frame_001856.jpg,228,360
1857,frame_001857.jpg,231,360
1857,frame_001857.jpg,232,359
1870,frame_001870.jpg,385,368
1871,frame_001871.jpg,386,369
1873,frame_001873.jpg,388,368
1874,frame_001874.jpg,390,368
1875,frame_001875.jpg,393,369
1876,frame_001876.jpg,396,367
1876,frame_001876.jpg,398,366
1878,frame_001878.jpg,398,364
1879,frame_001879.jpg,306,327
1880,frame_001880.jpg,265,300
1882,frame_001882.jpg,265,298
1882,frame_001882.jpg,267,295
1882,frame_001882.jpg,270,295
1883,frame_001883.jpg,272,293
1884,frame_001884.jpg,272,292
1886,frame_001886.jpg,272,292
1886,frame_001886.jpg,272,290
1887,frame_001887.jpg,272,290
1888,frame_001888.jpg,271,290
1888,frame_001888.jpg,270,287
1890,frame_001890.jpg,270,287
1891,frame_001891.jpg,280,285
1892,frame_001892.jpg,281,284
1893,frame_001893.jpg,281,283
1895,frame_001895.jpg,282,280
1895,frame_001895.jpg,283,279
1896,frame_001896.jpg,282,278
1897,frame_001897.jpg,283,277
1899,frame_001899.jpg,282,276
1900,frame_001900.jpg,283,278
1900,frame_001900.jpg,283,278
1901,frame_001901.jpg,284,277
1903,frame_001903.jpg,283,277
